구분,일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,power
동해하수종말처리장 태양광,2019-08-25,0,0,0,0,0,0,59,387,842,1224,1507,1685,1757,1694,1271,479,446,92,32,0,0,0,0,0,11475
동해하수종말처리장 태양광,2019-08-26,0,0,0,0,0,0,59,389,839,1237,1523,1615,1674,1424,1343,1193,614,191,16,0,0,0,0,0,12117
동해하수종말처리장 태양광,2019-08-27,0,0,0,0,0,0,0,88,122,185,173,412,254,389,283,313,203,101,65,0,0,0,0,0,2588
동해하수종말처리장 태양광,2019-08-28,0,0,0,0,0,0,5,104,254,643,1282,1631,1429,1319,1091,752,369,252,49,0,0,0,0,0,9180
동해하수종말처리장 태양광,2019-08-29,0,0,0,0,0,0,50,238,742,1262,909,1182,1316,423,500,299,92,88,74,0,0,0,0,0,7175
동해하수종말처리장 태양광,2019-08-30,0,0,0,0,0,0,56,410,833,1307,1593,1782,1805,1748,1580,1292,619,365,45,0,0,0,0,0,13435
동해하수종말처리장 태양광,2019-08-31,0,0,0,0,0,0,52,403,880,1278,1208,794,1206,1111,1201,1238,760,396,59,0,0,0,0,0,10586
동해하수종말처리장 태양광,2019-09-01,0,0,0,0,0,0,41,405,815,1026,1348,1348,1363,1183,646,367,193,184,31,0,0,0,0,0,8950
동해하수종말처리장 태양광,2019-09-02,0,0,0,0,0,0,45,256,794,1094,1240,875,747,1296,1021,1037,254,59,0,0,0,0,0,0,8718
동해하수종말처리장 태양광,2019-09-03,0,0,0,0,0,0,14,90,115,149,103,146,101,166,148,79,117,29,0,0,0,0,0,0,1257
동해하수종말처리장 태양광,2019-09-04,0,0,0,0,0,0,0,18,52,63,173,353,304,367,247,286,180,117,11,0,0,0,0,0,2171
동해하수종말처리장 태양광,2019-09-05,0,0,0,0,0,0,54,414,695,1109,814,1309,1184,947,427,257,86,0,0,0,0,0,0,0,7296
동해하수종말처리장 태양광,2019-09-06,0,0,0,0,0,0,40,211,625,884,1130,1401,934,292,101,115,25,0,0,0,0,0,0,0,5758
동해하수종말처리장 태양광,2019-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동해하수종말처리장 태양광,2019-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동해하수종말처리장 태양광,2019-09-09,0,0,0,0,0,0,0,0,175,682,886,731,792,572,486,205,94,70,0,0,0,0,0,0,4693
동해하수종말처리장 태양광,2019-09-10,0,0,0,0,0,0,45,216,679,1152,1071,1471,599,414,293,277,59,47,0,0,0,0,0,0,6323
동해하수종말처리장 태양광,2019-09-11,0,0,0,0,0,0,0,16,86,155,214,342,315,218,182,155,41,27,0,0,0,0,0,0,1751
동해하수종말처리장 태양광,2019-09-12,0,0,0,0,0,0,9,52,311,459,430,396,353,452,430,230,261,153,2,0,0,0,0,0,3538
동해하수종말처리장 태양광,2019-09-13,0,0,0,0,0,0,65,425,668,1183,1625,1827,1469,1242,1190,965,477,126,2,0,0,0,0,0,11264
동해하수종말처리장 태양광,2019-09-14,0,0,0,0,0,0,77,256,522,691,977,1260,808,376,463,207,326,65,0,0,0,0,0,0,6028
동해하수종말처리장 태양광,2019-09-15,0,0,0,0,0,0,2,110,79,243,99,160,313,556,439,239,263,90,4,0,0,0,0,0,2597
동해하수종말처리장 태양광,2019-09-16,0,0,0,0,0,0,32,259,396,765,1319,1748,1665,1741,500,1168,779,266,7,0,0,0,0,0,10645
동해하수종말처리장 태양광,2019-09-17,0,0,0,0,0,0,41,371,878,1300,1598,1744,1766,1710,1521,1201,506,160,0,0,0,0,0,0,12796
동해하수종말처리장 태양광,2019-09-18,0,0,0,0,0,0,29,392,905,1300,1553,1719,1784,1733,1282,320,77,9,0,0,0,0,0,0,11103
동해하수종말처리장 태양광,2019-09-19,0,0,0,0,0,0,11,148,896,1348,1609,1784,1859,1737,1422,1037,697,212,0,0,0,0,0,0,12760
동해하수종말처리장 태양광,2019-09-20,0,0,0,0,0,0,41,243,554,1127,1001,940,1049,572,409,279,56,18,0,0,0,0,0,0,6289
동해하수종말처리장 태양광,2019-09-21,0,0,0,0,0,0,5,47,106,284,288,159,113,106,76,32,4,0,0,0,0,0,0,0,1220
동해하수종말처리장 태양광,2019-09-22,0,0,0,0,0,0,0,0,14,52,77,127,133,40,67,36,16,0,0,0,0,0,0,0,562
동해하수종말처리장 태양광,2019-09-23,0,0,0,0,0,0,0,41,175,536,819,816,1069,358,367,225,284,139,0,0,0,0,0,0,4829
동해하수종말처리장 태양광,2019-09-24,0,0,0,0,0,0,31,405,949,1364,1611,1785,1822,1744,1550,1211,709,202,0,0,0,0,0,0,13383
동해하수종말처리장 태양광,2019-09-25,0,0,0,0,0,0,20,364,853,1312,1420,1568,1463,1269,1073,635,259,83,0,0,0,0,0,0,10319
동해하수종말처리장 태양광,2019-09-26,0,0,0,0,0,0,2,140,466,947,1188,1158,1210,860,812,601,286,59,0,0,0,0,0,0,7729
동해하수종말처리장 태양광,2019-09-27,0,0,0,0,0,0,31,265,509,1031,1597,1190,1267,1343,900,751,274,2,0,0,0,0,0,0,9160
동해하수종말처리장 태양광,2019-09-28,0,0,0,0,0,0,5,160,562,1051,1480,1654,1672,1559,1283,868,310,106,0,0,0,0,0,0,10710
동해하수종말처리장 태양광,2019-09-29,0,0,0,0,0,0,22,353,859,1242,1534,1704,1748,1672,1472,1089,576,133,0,0,0,0,0,0,12404
동해하수종말처리장 태양광,2019-09-30,0,0,0,0,0,0,22,351,841,1238,1539,1696,1732,1634,1391,949,517,94,0,0,0,0,0,0,12004
동해하수종말처리장 태양광,2019-10-01,0,0,0,0,0,0,14,140,180,207,239,348,317,288,193,151,135,61,0,0,0,0,0,0,2273
동해하수종말처리장 태양광,2019-10-02,0,0,0,0,0,0,0,32,158,198,227,284,139,131,81,2,11,0,0,0,0,0,0,0,1263
동해하수종말처리장 태양광,2019-10-03,0,0,0,0,0,0,0,9,90,122,198,326,596,346,245,288,176,86,0,0,0,0,0,0,2482
동해하수종말처리장 태양광,2019-10-04,0,0,0,0,0,0,11,106,412,794,526,625,972,540,203,166,106,29,0,0,0,0,0,0,4490
동해하수종말처리장 태양광,2019-10-05,0,0,0,0,0,0,0,40,41,47,81,61,86,139,106,49,27,0,0,0,0,0,0,0,677
동해하수종말처리장 태양광,2019-10-06,0,0,0,0,0,0,0,32,124,328,621,460,454,281,232,328,364,49,0,0,0,0,0,0,3273
동해하수종말처리장 태양광,2019-10-07,0,0,0,0,0,0,0,34,254,302,558,826,515,563,301,83,79,7,0,0,0,0,0,0,3522
동해하수종말처리장 태양광,2019-10-08,0,0,0,0,0,0,13,144,731,1247,1526,1487,1685,1730,1498,1055,536,92,0,0,0,0,0,0,11744
동해하수종말처리장 태양광,2019-10-09,0,0,0,0,0,0,16,362,918,1337,1611,1786,1807,1735,1433,950,367,68,0,0,0,0,0,0,12390
동해하수종말처리장 태양광,2019-10-10,0,0,0,0,0,0,23,234,401,450,693,614,535,571,736,491,266,22,0,0,0,0,0,0,5036
동해하수종말처리장 태양광,2019-10-11,0,0,0,0,0,0,11,130,286,1121,1442,1618,1688,1584,1305,907,436,41,0,0,0,0,0,0,10569
동해하수종말처리장 태양광,2019-10-12,0,0,0,0,0,0,7,279,662,895,1159,1312,1476,1341,691,419,86,11,0,0,0,0,0,0,8338
동해하수종말처리장 태양광,2019-10-13,0,0,0,0,0,0,7,133,364,675,535,1300,1471,857,437,371,383,50,0,0,0,0,0,0,6583
동해하수종말처리장 태양광,2019-10-14,0,0,0,0,0,0,16,331,655,1174,1422,1321,1255,751,621,257,79,0,0,0,0,0,0,0,7882
동해하수종말처리장 태양광,2019-10-15,0,0,0,0,0,0,0,23,50,119,232,290,238,266,554,877,283,31,0,0,0,0,0,0,2963
동해하수종말처리장 태양광,2019-10-16,0,0,0,0,0,0,9,315,884,1303,1571,1708,1795,1458,1312,749,286,31,0,0,0,0,0,0,11421
동해하수종말처리장 태양광,2019-10-17,0,0,0,0,0,0,4,137,347,895,947,691,677,767,745,331,171,41,0,0,0,0,0,0,5753
동해하수종말처리장 태양광,2019-10-18,0,0,0,0,0,0,0,4,13,25,83,259,344,522,587,288,63,20,0,0,0,0,0,0,2208
동해하수종말처리장 태양광,2019-10-19,0,0,0,0,0,0,0,88,140,211,952,1719,1337,1638,1033,353,94,16,0,0,0,0,0,0,7581
동해하수종말처리장 태양광,2019-10-20,0,0,0,0,0,0,5,268,812,1215,1505,1673,1692,1597,1334,905,389,31,0,0,0,0,0,0,11426
동해하수종말처리장 태양광,2019-10-21,0,0,0,0,0,0,2,245,770,1174,1467,1647,1678,1584,1312,862,367,27,0,0,0,0,0,0,11135
동해하수종말처리장 태양광,2019-10-22,0,0,0,0,0,0,0,148,513,880,1521,1459,1078,1411,1204,605,266,23,0,0,0,0,0,0,9108
동해하수종말처리장 태양광,2019-10-23,0,0,0,0,0,0,2,112,362,585,630,1005,491,475,340,202,92,4,0,0,0,0,0,0,4300
동해하수종말처리장 태양광,2019-10-24,0,0,0,0,0,0,0,40,191,347,895,585,470,461,212,47,2,0,0,0,0,0,0,0,3250
동해하수종말처리장 태양광,2019-10-25,0,0,0,0,0,0,0,22,128,200,595,950,1143,868,382,207,115,5,0,0,0,0,0,0,4615
동해하수종말처리장 태양광,2019-10-26,0,0,0,0,0,0,0,113,362,981,1438,1536,1737,1607,1262,500,182,14,0,0,0,0,0,0,9732
동해하수종말처리장 태양광,2019-10-27,0,0,0,0,0,0,2,221,839,1269,1557,1736,1753,1649,1339,873,324,14,0,0,0,0,0,0,11576
동해하수종말처리장 태양광,2019-10-28,0,0,0,0,0,0,2,209,806,1237,1485,1713,1732,1606,1170,729,320,16,0,0,0,0,0,0,11025
동해하수종말처리장 태양광,2019-10-29,0,0,0,0,0,0,0,135,596,1058,1429,1633,1672,1498,1211,745,245,7,0,0,0,0,0,0,10229
동해하수종말처리장 태양광,2019-10-30,0,0,0,0,0,0,2,198,805,1226,1537,1710,1730,1598,1278,815,290,7,0,0,0,0,0,0,11196
동해하수종말처리장 태양광,2019-10-31,0,0,0,0,0,0,0,173,722,1129,1449,1600,1616,1487,1188,763,238,7,0,0,0,0,0,0,10372
동해하수종말처리장 태양광,2019-11-01,0,0,0,0,0,0,0,142,621,1035,1366,1532,1584,1474,1177,635,146,4,0,0,0,0,0,0,9716
동해하수종말처리장 태양광,2019-11-02,0,0,0,0,0,0,0,142,610,979,968,823,1193,898,535,275,128,4,0,0,0,0,0,0,6555
동해하수종말처리장 태양광,2019-11-03,0,0,0,0,0,0,0,77,263,441,130,110,63,52,20,4,0,0,0,0,0,0,0,0,1160
동해하수종말처리장 태양광,2019-11-04,0,0,0,0,0,0,0,59,270,736,936,1588,1694,1481,1256,783,241,5,0,0,0,0,0,0,9049
동해하수종말처리장 태양광,2019-11-05,0,0,0,0,0,0,0,142,727,1188,1501,1633,1651,1525,1238,749,232,2,0,0,0,0,0,0,10588
동해하수종말처리장 태양광,2019-11-06,0,0,0,0,0,0,0,124,643,1103,1420,1545,1546,1139,772,544,119,2,0,0,0,0,0,0,8957
동해하수종말처리장 태양광,2019-11-07,0,0,0,0,0,0,0,47,256,1048,1445,1622,1627,1305,380,68,0,0,0,0,0,0,0,0,7798
동해하수종말처리장 태양광,2019-11-08,0,0,0,0,0,0,0,104,617,1102,1454,1629,1624,1460,1170,675,189,4,0,0,0,0,0,0,10028
동해하수종말처리장 태양광,2019-11-09,0,0,0,0,0,0,0,113,625,1098,1276,227,140,185,128,182,68,2,0,0,0,0,0,0,4044
동해하수종말처리장 태양광,2019-11-10,0,0,0,0,0,0,0,63,176,324,878,729,868,382,374,306,290,5,0,0,0,0,0,0,4395
동해하수종말처리장 태양광,2019-11-11,0,0,0,0,0,0,0,97,347,1109,1444,1355,1316,1508,1201,702,175,2,0,0,0,0,0,0,9256
동해하수종말처리장 태양광,2019-11-12,0,0,0,0,0,0,0,92,549,1060,1372,1002,929,904,608,292,104,4,0,0,0,0,0,0,6916
동해하수종말처리장 태양광,2019-11-13,0,0,0,0,0,0,0,103,198,103,29,70,160,605,684,626,43,0,0,0,0,0,0,0,2621
동해하수종말처리장 태양광,2019-11-14,0,0,0,0,0,0,0,106,637,1240,1625,1788,1786,1618,1312,752,200,0,0,0,0,0,0,0,11064
동해하수종말처리장 태양광,2019-11-15,0,0,0,0,0,0,0,45,167,202,592,146,158,119,133,119,43,0,0,0,0,0,0,0,1724
동해하수종말처리장 태양광,2019-11-16,0,0,0,0,0,0,0,47,374,792,1170,1444,1458,1330,1049,563,148,0,0,0,0,0,0,0,8375
동해하수종말처리장 태양광,2019-11-17,0,0,0,0,0,0,0,79,382,607,540,273,227,387,180,54,2,0,0,0,0,0,0,0,2731
동해하수종말처리장 태양광,2019-11-18,0,0,0,0,0,0,0,52,338,178,234,348,320,376,700,650,182,2,0,0,0,0,0,0,3380
동해하수종말처리장 태양광,2019-11-19,0,0,0,0,0,0,0,79,524,1134,1557,1720,1726,1577,1226,652,162,0,0,0,0,0,0,0,10357
동해하수종말처리장 태양광,2019-11-20,0,0,0,0,0,0,0,77,518,1111,1480,1647,1643,1523,1206,648,158,0,0,0,0,0,0,0,10011
동해하수종말처리장 태양광,2019-11-21,0,0,0,0,0,0,0,58,450,1001,1370,1341,1550,767,511,270,58,0,0,0,0,0,0,0,7376
동해하수종말처리장 태양광,2019-11-22,0,0,0,0,0,0,0,56,392,952,1224,1476,1523,1409,1094,581,135,0,0,0,0,0,0,0,8842
동해하수종말처리장 태양광,2019-11-23,0,0,0,0,0,0,0,61,434,927,1280,1032,859,855,574,407,92,0,0,0,0,0,0,0,6521
동해하수종말처리장 태양광,2019-11-24,0,0,0,0,0,0,0,40,284,898,1303,1435,1420,1312,853,409,95,0,0,0,0,0,0,0,8049
동해하수종말처리장 태양광,2019-11-25,0,0,0,0,0,0,0,0,16,40,121,91,59,94,128,67,16,0,0,0,0,0,0,0,632
동해하수종말처리장 태양광,2019-11-26,0,0,0,0,0,0,0,23,326,810,974,1388,1382,1296,1053,589,137,0,0,0,0,0,0,0,7978
동해하수종말처리장 태양광,2019-11-27,0,0,0,0,0,0,0,47,349,718,1220,1045,1013,661,441,169,54,0,0,0,0,0,0,0,5717
동해하수종말처리장 태양광,2019-11-28,0,0,0,0,0,0,0,0,13,158,211,212,252,189,227,92,5,0,0,0,0,0,0,0,1359
동해하수종말처리장 태양광,2019-11-29,0,0,0,0,0,0,0,45,387,954,1435,1327,722,491,661,583,133,0,0,0,0,0,0,0,6738
동해하수종말처리장 태양광,2019-11-30,0,0,0,0,0,0,0,16,144,419,556,992,954,553,488,616,153,0,0,0,0,0,0,0,4891
동해하수종말처리장 태양광,2019-12-01,0,0,0,0,0,0,0,0,2,45,110,113,185,94,59,40,7,0,0,0,0,0,0,0,655
동해하수종말처리장 태양광,2019-12-02,0,0,0,0,0,0,0,27,248,799,1107,1572,1624,1519,1118,583,131,0,0,0,0,0,0,0,8728
동해하수종말처리장 태양광,2019-12-03,0,0,0,0,0,0,0,34,342,832,1318,1485,1397,727,313,259,122,0,0,0,0,0,0,0,6829
동해하수종말처리장 태양광,2019-12-04,0,0,0,0,0,0,0,29,338,846,1346,1556,1607,1490,1048,542,119,0,0,0,0,0,0,0,8921
동해하수종말처리장 태양광,2019-12-05,0,0,0,0,0,0,0,25,320,832,1379,1577,1622,1519,1107,576,130,0,0,0,0,0,0,0,9087
동해하수종말처리장 태양광,2019-12-06,0,0,0,0,0,0,0,23,304,837,1307,1541,1577,1453,1062,565,128,0,0,0,0,0,0,0,8797
동해하수종말처리장 태양광,2019-12-07,0,0,0,0,0,0,0,22,301,785,1307,1551,1580,1485,1044,551,122,0,0,0,0,0,0,0,8748
동해하수종말처리장 태양광,2019-12-08,0,0,0,0,0,0,0,16,268,704,1179,1361,1388,1283,936,484,108,0,0,0,0,0,0,0,7727
동해하수종말처리장 태양광,2019-12-09,0,0,0,0,0,0,0,20,270,668,1060,1278,1238,1145,850,437,97,0,0,0,0,0,0,0,7063
동해하수종말처리장 태양광,2019-12-10,0,0,0,0,0,0,0,7,27,119,135,265,470,1278,1008,540,86,0,0,0,0,0,0,0,3935
동해하수종말처리장 태양광,2019-12-11,0,0,0,0,0,0,0,2,133,533,481,181,101,124,146,277,119,0,0,0,0,0,0,0,2097
동해하수종말처리장 태양광,2019-12-12,0,0,0,0,0,0,0,14,293,776,1282,1511,1571,1460,1046,556,124,0,0,0,0,0,0,0,8633
동해하수종말처리장 태양광,2019-12-13,0,0,0,0,0,0,0,13,203,265,293,335,349,329,801,464,101,0,0,0,0,0,0,0,3153
동해하수종말처리장 태양광,2019-12-14,0,0,0,0,0,0,0,11,232,648,1093,1204,1332,1201,878,450,94,0,0,0,0,0,0,0,7143
동해하수종말처리장 태양광,2019-12-15,0,0,0,0,0,0,0,5,205,644,1122,1339,1426,1316,898,392,90,0,0,0,0,0,0,0,7437
동해하수종말처리장 태양광,2019-12-16,0,0,0,0,0,0,0,11,238,648,1085,1332,1393,1278,893,450,101,0,0,0,0,0,0,0,7429
동해하수종말처리장 태양광,2019-12-17,0,0,0,0,0,0,0,0,22,52,137,149,288,122,144,146,74,0,0,0,0,0,0,0,1134
동해하수종말처리장 태양광,2019-12-18,0,0,0,0,0,0,0,0,16,121,153,212,250,214,211,50,2,0,0,0,0,0,0,0,1229
동해하수종말처리장 태양광,2019-12-19,0,0,0,0,0,0,0,9,227,673,1141,968,1492,1321,954,518,124,0,0,0,0,0,0,0,7427
동해하수종말처리장 태양광,2019-12-20,0,0,0,0,0,0,0,7,220,686,1215,1426,1507,1402,1017,531,113,0,0,0,0,0,0,0,8124
동해하수종말처리장 태양광,2019-12-21,0,0,0,0,0,0,0,5,142,328,636,909,1031,923,452,180,34,0,0,0,0,0,0,0,4640
동해하수종말처리장 태양광,2019-12-22,0,0,0,0,0,0,0,2,77,248,502,768,842,693,560,403,104,0,0,0,0,0,0,0,4199
동해하수종말처리장 태양광,2019-12-23,0,0,0,0,0,0,0,4,202,587,1053,607,857,506,301,140,67,0,0,0,0,0,0,0,4324
동해하수종말처리장 태양광,2019-12-24,0,0,0,0,0,0,0,7,164,616,1100,1307,1361,1319,743,310,97,0,0,0,0,0,0,0,7024
동해하수종말처리장 태양광,2019-12-25,0,0,0,0,0,0,0,7,128,572,950,915,1357,1231,947,356,135,0,0,0,0,0,0,0,6598
동해하수종말처리장 태양광,2019-12-26,0,0,0,0,0,0,0,2,41,113,207,422,198,167,157,79,25,0,0,0,0,0,0,0,1411
동해하수종말처리장 태양광,2019-12-27,0,0,0,0,0,0,0,5,205,641,1172,1470,1555,1460,1071,587,148,0,0,0,0,0,0,0,8314
동해하수종말처리장 태양광,2019-12-28,0,0,0,0,0,0,0,4,202,617,1091,1342,1400,1337,961,518,133,0,0,0,0,0,0,0,7605
동해하수종말처리장 태양광,2019-12-29,0,0,0,0,0,0,0,2,112,319,329,468,400,335,171,140,56,0,0,0,0,0,0,0,2332
동해하수종말처리장 태양광,2019-12-30,0,0,0,0,0,0,0,4,205,637,1010,1388,1483,1390,970,448,160,0,0,0,0,0,0,0,7695
동해하수종말처리장 태양광,2019-12-31,0,0,0,0,0,0,0,5,236,700,1240,1525,1591,1490,1100,619,173,2,0,0,0,0,0,0,8681
동해하수종말처리장 태양광,2020-01-01,0,0,0,0,0,0,0,4,223,677,1211,1528,1571,1474,1116,637,185,0,0,0,0,0,0,0,8626
동해하수종말처리장 태양광,2020-01-02,0,0,0,0,0,0,0,5,193,614,1109,1402,1429,1319,972,551,157,2,0,0,0,0,0,0,7753
동해하수종말처리장 태양광,2020-01-03,0,0,0,0,0,0,0,4,209,533,914,1409,1508,1427,1075,610,175,2,0,0,0,0,0,0,7866
동해하수종말처리장 태양광,2020-01-04,0,0,0,0,0,0,0,4,184,643,1150,1449,1510,1436,1094,619,184,2,0,0,0,0,0,0,8275
동해하수종말처리장 태양광,2020-01-05,0,0,0,0,0,0,0,4,203,650,1170,1436,1496,1424,1067,549,0,2,0,0,0,0,0,0,8001
동해하수종말처리장 태양광,2020-01-06,0,0,0,0,0,0,0,0,31,230,335,359,169,169,167,106,54,0,0,0,0,0,0,0,1620
동해하수종말처리장 태양광,2020-01-07,0,0,0,0,0,0,0,0,4,79,85,113,178,133,61,18,0,0,0,0,0,0,0,0,671
동해하수종말처리장 태양광,2020-01-08,0,0,0,0,0,0,0,0,32,131,70,244,581,812,317,333,216,0,0,0,0,0,0,0,2736
동해하수종말처리장 태양광,2020-01-09,0,0,0,0,0,0,0,0,196,607,1156,1346,1481,1426,1111,616,191,0,0,0,0,0,0,0,8130
동해하수종말처리장 태양광,2020-01-10,0,0,0,0,0,0,0,0,148,495,1102,1274,1444,1438,1152,675,212,5,0,0,0,0,0,0,7945
동해하수종말처리장 태양광,2020-01-11,0,0,0,0,0,0,0,4,209,648,1181,1485,1553,1454,1141,625,191,9,0,0,0,0,0,0,8500
동해하수종말처리장 태양광,2020-01-12,0,0,0,0,0,0,0,4,209,616,1109,1317,1433,1469,891,472,220,9,0,0,0,0,0,0,7749
동해하수종말처리장 태양광,2020-01-13,0,0,0,0,0,0,0,5,223,688,1240,1519,1597,1573,1294,758,254,0,0,0,0,0,0,0,9151
동해하수종말처리장 태양광,2020-01-14,0,0,0,0,0,0,0,0,185,689,1199,1486,1541,1474,1159,686,250,5,0,0,0,0,0,0,8674
동해하수종말처리장 태양광,2020-01-15,0,0,0,0,0,0,0,0,227,727,1291,1523,1561,1512,1276,761,266,2,0,0,0,0,0,0,9146
동해하수종말처리장 태양광,2020-01-16,0,0,0,0,0,0,0,0,155,493,1202,385,311,898,1283,734,263,11,0,0,0,0,0,0,5735
동해하수종말처리장 태양광,2020-01-17,0,0,0,0,0,0,0,0,121,133,223,331,234,432,439,148,43,0,0,0,0,0,0,0,2104
동해하수종말처리장 태양광,2020-01-18,0,0,0,0,0,0,0,0,22,185,328,410,263,581,941,585,160,4,0,0,0,0,0,0,3479
동해하수종말처리장 태양광,2020-01-19,0,0,0,0,0,0,0,0,43,445,1132,1066,662,810,1024,544,153,4,0,0,0,0,0,0,5883
동해하수종말처리장 태양광,2020-01-20,0,0,0,0,0,0,0,2,229,668,797,1444,1602,1550,1294,787,292,9,0,0,0,0,0,0,8674
동해하수종말처리장 태양광,2020-01-21,0,0,0,0,0,0,0,0,241,801,1343,1573,1615,1566,1357,862,319,9,0,0,0,0,0,0,9686
동해하수종말처리장 태양광,2020-01-22,0,0,0,0,0,0,0,0,14,65,130,194,221,290,344,306,113,0,0,0,0,0,0,0,1677
동해하수종말처리장 태양광,2020-01-23,0,0,0,0,0,0,0,0,72,337,887,1442,1526,1476,1249,742,216,9,0,0,0,0,0,0,7956
동해하수종말처리장 태양광,2020-01-24,0,0,0,0,0,0,0,0,205,418,86,106,88,137,126,171,29,0,0,0,0,0,0,0,1366
동해하수종말처리장 태양광,2020-01-25,0,0,0,0,0,0,0,0,110,378,1078,1336,815,637,563,328,135,7,0,0,0,0,0,0,5387
동해하수종말처리장 태양광,2020-01-26,0,0,0,0,0,0,0,0,167,234,270,454,502,202,121,77,47,4,0,0,0,0,0,0,2078
동해하수종말처리장 태양광,2020-01-27,0,0,0,0,0,0,0,0,9,59,142,173,166,151,106,68,11,0,0,0,0,0,0,0,885
동해하수종말처리장 태양광,2020-01-28,0,0,0,0,0,0,0,0,36,83,164,209,259,214,299,180,88,0,0,0,0,0,0,0,1532
동해하수종말처리장 태양광,2020-01-29,0,0,0,0,0,0,0,0,31,108,155,394,257,283,162,110,14,0,0,0,0,0,0,0,1514
동해하수종말처리장 태양광,2020-01-30,0,0,0,0,0,0,0,0,0,68,59,67,178,232,162,214,113,0,0,0,0,0,0,0,1093
동해하수종말처리장 태양광,2020-01-31,0,0,0,0,0,0,0,4,286,945,1355,1607,1733,1548,1078,248,142,16,0,0,0,0,0,0,8962
동해하수종말처리장 태양광,2020-02-01,0,0,0,0,0,0,0,13,310,891,1283,1532,1625,1647,1390,923,378,32,0,0,0,0,0,0,10024
동해하수종말처리장 태양광,2020-02-02,0,0,0,0,0,0,0,11,274,848,1156,1183,1566,1094,891,711,344,47,0,0,0,0,0,0,8125
동해하수종말처리장 태양광,2020-02-03,0,0,0,0,0,0,0,11,301,905,1341,1688,1784,1728,1483,1066,468,52,0,0,0,0,0,0,10827
동해하수종말처리장 태양광,2020-02-04,0,0,0,0,0,0,0,18,378,1019,1393,1557,1566,1512,1258,799,418,49,0,0,0,0,0,0,9967
동해하수종말처리장 태양광,2020-02-05,0,0,0,0,0,0,0,18,392,1073,1483,1784,1895,1825,1570,1147,524,63,0,0,0,0,0,0,11774
동해하수종말처리장 태양광,2020-02-06,0,0,0,0,0,0,0,9,355,990,1240,1126,1616,1764,731,43,14,0,0,0,0,0,0,0,7888
동해하수종말처리장 태양광,2020-02-07,0,0,0,0,0,0,0,0,41,189,736,1504,1586,1510,1269,882,437,58,0,0,0,0,0,0,8212
동해하수종말처리장 태양광,2020-02-08,0,0,0,0,0,0,0,20,378,1012,1393,1660,1795,1748,1507,1091,526,70,0,0,0,0,0,0,11200
동해하수종말처리장 태양광,2020-02-09,0,0,0,0,0,0,0,0,20,189,477,949,1391,1584,1449,1103,508,88,0,0,0,0,0,0,7758
동해하수종말처리장 태양광,2020-02-10,0,0,0,0,0,0,0,22,407,1012,1395,1632,1732,1685,1427,1046,506,76,0,0,0,0,0,0,10940
동해하수종말처리장 태양광,2020-02-11,0,0,0,0,0,0,0,27,401,954,1287,1598,1728,1683,1447,1049,500,56,0,0,0,0,0,0,10730
동해하수종말처리장 태양광,2020-02-12,0,0,0,0,0,0,0,2,151,185,194,185,187,311,191,144,115,5,0,0,0,0,0,0,1670
동해하수종말처리장 태양광,2020-02-13,0,0,0,0,0,0,0,32,463,1017,1352,1632,1728,1706,1508,1125,583,99,0,0,0,0,0,0,11245
동해하수종말처리장 태양광,2020-02-14,0,0,0,0,0,0,0,14,275,875,1136,1499,1667,1598,1368,967,461,74,0,0,0,0,0,0,9934
동해하수종말처리장 태양광,2020-02-15,0,0,0,0,0,0,0,0,86,324,842,842,1064,1516,958,733,214,34,0,0,0,0,0,0,6613
동해하수종말처리장 태양광,2020-02-16,0,0,0,0,0,0,0,0,169,565,634,977,916,1285,1213,535,481,184,0,0,0,0,0,0,6959
동해하수종말처리장 태양광,2020-02-17,0,0,0,0,0,0,0,41,493,1075,1490,1784,1852,1264,655,549,380,70,0,0,0,0,0,0,9653
동해하수종말처리장 태양광,2020-02-18,0,0,0,0,0,0,0,49,547,1152,1516,1775,1877,1849,1643,1238,695,139,0,0,0,0,0,0,12480
동해하수종말처리장 태양광,2020-02-19,0,0,0,0,0,0,0,65,533,1107,1467,1746,1823,1597,1449,1039,526,146,0,0,0,0,0,0,11498
동해하수종말처리장 태양광,2020-02-20,0,0,0,0,0,0,0,50,448,994,1319,1588,1690,1638,1433,1048,553,113,0,0,0,0,0,0,10874
동해하수종말처리장 태양광,2020-02-21,0,0,0,0,0,0,0,25,164,349,380,391,589,562,1460,684,203,76,0,0,0,0,0,0,4883
동해하수종말처리장 태양광,2020-02-22,0,0,0,0,0,0,0,85,529,1001,1305,1508,1679,1661,1501,1105,653,110,0,0,0,0,0,0,11137
동해하수종말처리장 태양광,2020-02-23,0,0,0,0,0,0,0,77,635,1177,1532,1783,1876,1832,1670,1269,731,178,0,0,0,0,0,0,12760
동해하수종말처리장 태양광,2020-02-24,0,0,0,0,0,0,0,65,490,983,1352,1608,1703,1393,911,439,245,67,0,0,0,0,0,0,9256
동해하수종말처리장 태양광,2020-02-25,0,0,0,0,0,0,0,0,22,45,50,74,83,47,54,112,49,0,0,0,0,0,0,0,536
