,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),년월일,총량(kw)
2104,2018-10-06,19.2,23.6,67.4,6.1,86.0,11.7,5.06,7.1,2018-10-06,157.608
2105,2018-10-07,18.2,25.6,,2.0,72.6,11.6,18.27,1.9,2018-10-07,739.944
2106,2018-10-08,15.5,23.7,,2.0,52.5,11.6,19.28,2.1,2018-10-08,753.2280000000001
2107,2018-10-09,15.5,21.1,0.0,1.6,63.6,11.6,9.29,9.1,2018-10-09,303.80400000000003
2108,2018-10-10,12.6,20.9,0.0,2.0,64.1,11.5,9.96,9.1,2018-10-10,322.848
2109,2018-10-11,10.6,17.5,,2.2,44.1,11.5,14.88,4.6,2018-10-11,648.18
2110,2018-10-12,9.5,18.5,,0.9,55.0,11.5,19.51,0.5,2018-10-12,801.576
2111,2018-10-13,11.7,21.5,,1.3,63.6,11.4,12.56,4.0,2018-10-13,424.836
2112,2018-10-14,12.8,22.1,,0.8,61.5,11.4,16.73,4.1,2018-10-14,669.9960000000001
2113,2018-10-15,14.9,22.5,,0.7,57.3,11.4,16.95,5.4,2018-10-15,696.924
2114,2018-10-16,13.9,20.2,,0.6,67.5,11.3,7.58,8.9,2018-10-16,248.65200000000002
2115,2018-10-17,12.8,21.6,,1.3,67.8,11.3,15.88,1.9,2018-10-17,670.32
2116,2018-10-18,12.1,20.8,,1.4,55.8,11.2,17.1,1.3,2018-10-18,718.488
2117,2018-10-19,11.4,21.6,,1.8,58.5,11.2,17.18,1.3,2018-10-19,713.3760000000001
2118,2018-10-20,10.8,21.4,,0.5,59.5,11.2,18.1,0.5,2018-10-20,764.568
2119,2018-10-21,11.3,22.2,,0.5,58.8,11.1,18.06,0.0,2018-10-21,763.308
2120,2018-10-22,13.1,22.8,,0.6,69.9,11.1,11.5,7.0,2018-10-22,467.42400000000004
2121,2018-10-23,15.7,22.7,0.0,1.8,64.4,11.1,13.14,5.0,2018-10-23,479.952
2122,2018-10-24,12.5,21.9,,1.4,57.6,11.0,17.45,0.0,2018-10-24,754.02
2123,2018-10-25,12.2,22.4,,1.1,60.4,11.0,16.79,0.6,2018-10-25,730.692
2124,2018-10-26,13.6,19.0,3.9,2.0,76.8,11.0,3.21,6.8,2018-10-26,88.884
2125,2018-10-27,9.6,16.0,,3.7,50.3,10.9,11.19,1.9,2018-10-27,397.224
2126,2018-10-28,8.1,18.3,,4.6,56.0,10.9,15.69,2.0,2018-10-28,713.664
2127,2018-10-29,10.6,19.4,0.0,4.2,53.4,10.9,11.78,2.4,2018-10-29,499.644
2128,2018-10-30,8.0,15.4,,2.9,49.0,10.8,17.25,0.0,2018-10-30,810.8639999999999
2129,2018-10-31,7.9,16.5,,2.9,48.3,10.8,16.33,2.1,2018-10-31,729.9
2130,2018-11-01,7.9,17.8,,2.7,51.3,10.8,16.14,0.1,2018-11-01,757.26
2131,2018-11-02,8.2,19.6,,1.2,53.4,10.7,16.16,0.0,2018-11-02,754.38
2132,2018-11-03,9.2,20.7,,1.2,51.6,10.7,15.36,2.3,2018-11-03,709.092
2133,2018-11-04,11.0,22.5,,2.4,47.6,10.7,15.9,1.1,2018-11-04,737.2080000000001
2134,2018-11-05,10.4,21.3,,1.9,64.6,10.6,14.88,0.8,2018-11-05,689.472
2135,2018-11-06,12.2,22.0,,2.2,68.6,10.6,14.26,2.6,2018-11-06,659.7719999999999
2136,2018-11-07,14.7,20.1,,2.4,69.5,10.6,6.26,9.3,2018-11-07,203.976
2137,2018-11-08,15.2,18.8,101.2,4.7,91.3,10.6,0.98,9.6,2018-11-08,23.004
2138,2018-11-09,11.8,17.9,,4.5,63.6,10.5,10.63,3.0,2018-11-09,522.36
2139,2018-11-10,10.6,19.6,,2.8,56.4,10.5,14.45,0.0,2018-11-10,691.308
2140,2018-11-11,10.2,20.6,1.0,1.2,66.4,10.5,11.05,5.9,2018-11-11,510.084
2141,2018-11-12,11.0,15.2,2.8,2.1,77.3,10.4,4.81,8.9,2018-11-12,143.244
2142,2018-11-13,10.3,18.4,0.0,3.1,71.6,10.4,11.05,3.8,2018-11-13,362.088
2143,2018-11-14,9.0,19.1,,2.5,68.0,10.4,14.07,1.1,2018-11-14,566.928
2144,2018-11-15,8.9,18.8,,1.6,65.6,10.4,13.19,2.3,2018-11-15,635.076
2145,2018-11-16,10.5,16.5,0.0,1.6,71.0,10.3,4.58,8.0,2018-11-16,141.516
2146,2018-11-17,9.7,18.1,,1.9,57.1,10.3,12.9,1.6,2018-11-17,632.4119999999999
2147,2018-11-18,9.1,12.9,,3.5,39.5,10.3,4.92,8.0,2018-11-18,157.968
2148,2018-11-19,7.6,17.2,,2.5,40.1,10.2,12.28,3.0,2018-11-19,609.516
2149,2018-11-20,6.6,15.3,,3.0,42.3,10.2,13.71,0.3,2018-11-20,695.808
2150,2018-11-21,7.9,13.5,,1.6,39.9,10.2,5.32,9.1,2018-11-21,173.988
2151,2018-11-22,4.2,12.3,,3.1,35.0,10.2,14.14,1.3,2018-11-22,752.6160000000001
2152,2018-11-23,2.7,11.9,,2.1,33.8,10.1,13.27,0.6,2018-11-23,668.664
2153,2018-11-24,3.2,12.5,2.3,1.4,67.3,10.1,4.31,4.0,2018-11-24,142.452
2154,2018-11-25,6.2,14.8,,1.8,67.6,10.1,12.13,3.8,2018-11-25,561.276
2155,2018-11-26,5.8,16.8,,1.8,61.1,10.1,11.32,2.6,2018-11-26,578.7
2156,2018-11-27,10.6,19.9,,2.3,53.1,10.1,12.98,0.5,2018-11-27,652.3919999999999
2157,2018-11-28,7.9,17.8,,1.7,52.1,10.0,11.4,1.1,2018-11-28,570.852
2158,2018-11-29,6.0,15.9,,0.9,41.1,10.0,10.97,2.8,2018-11-29,553.5
2159,2018-11-30,7.4,16.4,,1.8,46.8,10.0,11.12,1.0,2018-11-30,556.38
2160,2018-12-01,7.8,14.2,,2.1,49.9,10.0,7.16,7.6,2018-12-01,275.256
2161,2018-12-02,9.5,18.8,0.0,2.1,69.0,10.0,11.0,5.0,2018-12-02,550.62
2162,2018-12-03,14.5,18.8,17.2,2.7,94.3,10.0,3.57,8.4,2018-12-03,85.788
2163,2018-12-04,10.3,16.8,27.9,2.0,78.1,9.9,2.91,9.3,2018-12-04,105.912
2164,2018-12-05,4.8,14.9,,2.6,49.1,9.9,11.74,5.1,2018-12-05,619.524
2165,2018-12-06,5.1,9.8,3.1,3.1,72.3,9.9,4.32,9.6,2018-12-06,132.804
2166,2018-12-07,-3.2,5.2,,2.8,39.5,9.9,7.61,9.0,2018-12-07,301.248
2167,2018-12-08,-5.4,3.0,,2.3,39.5,9.9,12.22,2.5,2018-12-08,687.0239999999999
2168,2018-12-09,-4.1,4.9,,3.3,29.3,9.9,12.51,5.1,2018-12-09,673.416
2169,2018-12-10,-2.4,10.7,,2.0,36.5,9.9,12.23,0.9,2018-12-10,662.04
2170,2018-12-11,3.0,8.3,2.8,3.5,83.3,9.8,2.73,9.1,2018-12-11,82.728
2171,2018-12-12,0.5,7.2,,3.6,46.5,9.8,12.4,0.0,2018-12-12,649.26
2172,2018-12-13,-1.5,8.1,,3.6,44.9,9.8,12.0,1.0,2018-12-13,642.492
2173,2018-12-14,-2.2,6.2,,4.3,35.5,9.8,12.61,0.0,2018-12-14,689.4
2174,2018-12-15,-1.5,10.4,,1.8,36.6,9.8,11.92,1.9,2018-12-15,652.932
2175,2018-12-16,3.3,8.7,4.4,2.4,66.9,9.8,2.46,7.0,2018-12-16,63.611999999999995
2176,2018-12-17,3.1,9.4,,3.7,51.8,9.8,9.59,1.0,2018-12-17,442.36800000000005
2177,2018-12-18,1.8,9.7,,2.2,50.4,9.8,11.26,0.6,2018-12-18,577.08
2178,2018-12-19,5.2,13.7,,4.7,55.4,9.8,10.22,3.8,2018-12-19,514.476
2179,2018-12-20,8.3,12.2,,1.8,59.8,9.8,3.45,6.9,2018-12-20,95.76
2180,2018-12-21,8.0,17.2,,1.6,71.0,9.8,6.78,1.8,2018-12-21,343.04400000000004
2181,2018-12-22,9.4,17.6,0.0,1.6,62.1,9.8,10.55,3.8,2018-12-22,557.748
2182,2018-12-23,3.9,13.3,3.6,2.3,52.6,9.8,8.21,4.5,2018-12-23,421.30800000000005
2183,2018-12-24,0.9,8.2,,4.0,25.6,9.8,12.89,1.6,2018-12-24,692.172
2184,2018-12-25,0.2,9.9,,3.2,27.8,9.8,11.23,6.3,2018-12-25,581.112
2185,2018-12-26,3.8,11.0,0.0,2.8,39.3,9.8,8.81,8.5,2018-12-26,422.13599999999997
2186,2018-12-27,-4.7,4.9,,3.2,17.0,9.8,12.65,2.8,2018-12-27,703.008
2187,2018-12-28,-7.1,1.2,,4.1,27.4,9.8,12.82,0.0,2018-12-28,723.528
2188,2018-12-29,-5.5,2.1,,4.6,26.3,9.8,12.87,0.0,2018-12-29,730.368
2189,2018-12-30,-5.2,5.6,,3.5,30.4,9.8,12.54,2.6,2018-12-30,696.168
2190,2018-12-31,-0.1,10.6,0.0,2.4,36.5,9.8,8.93,6.1,2018-12-31,667.62
2191,2019-01-01,-1.9,5.5,,4.2,41.9,9.8,12.34,0.4,2019-01-01,667.62
2192,2019-01-02,-2.5,6.4,,3.2,34.6,9.9,12.64,0.0,2019-01-02,690.3
2193,2019-01-03,-1.7,8.4,,3.5,22.0,9.9,12.83,0.0,2019-01-03,694.6560000000001
2194,2019-01-04,1.4,8.2,,3.1,22.3,9.9,7.69,5.4,2019-01-04,332.92800000000005
2195,2019-01-05,2.2,10.7,,2.9,31.8,9.9,10.25,4.6,2019-01-05,422.784
2196,2019-01-06,1.3,10.7,,2.1,30.5,9.9,11.08,4.3,2019-01-06,580.536
2197,2019-01-07,0.7,9.5,,3.5,22.8,9.9,11.38,2.9,2019-01-07,578.196
2198,2019-01-08,-0.7,8.2,,3.0,35.5,9.9,11.9,3.6,2019-01-08,614.4119999999999
2199,2019-01-09,-2.6,7.6,,3.0,36.8,9.9,10.22,5.3,2019-01-09,505.548
2200,2019-01-10,2.5,9.0,,3.3,35.1,10.0,10.71,4.8,2019-01-10,551.196
2201,2019-01-11,0.4,12.2,,2.6,54.9,10.0,9.68,5.0,2019-01-11,471.78
2202,2019-01-12,4.7,8.3,0.7,3.2,78.8,10.0,3.89,8.9,2019-01-12,115.77600000000001
2203,2019-01-13,3.2,12.5,,2.5,56.1,10.0,10.03,2.6,2019-01-13,506.19599999999997
2204,2019-01-14,2.4,13.5,,1.5,43.8,10.0,12.46,3.0,2019-01-14,639.972
2205,2019-01-15,1.4,10.4,,3.3,42.3,10.1,10.79,6.0,2019-01-15,503.352
2206,2019-01-16,-4.4,5.6,,3.5,28.9,10.1,13.77,1.5,2019-01-16,731.448
2207,2019-01-17,-2.0,7.6,,3.3,43.5,10.1,13.41,0.9,2019-01-17,718.632
2208,2019-01-18,1.1,10.8,,3.1,30.4,10.1,13.7,2.1,2019-01-18,708.336
2209,2019-01-19,4.2,12.2,0.5,2.5,49.1,10.1,9.62,8.0,2019-01-19,477.792
2210,2019-01-20,0.5,10.6,0.2,3.1,46.1,10.2,12.88,2.0,2019-01-20,651.168
2211,2019-01-21,-2.3,7.9,,3.6,34.6,10.2,14.18,0.0,2019-01-21,746.28
2212,2019-01-22,0.9,10.6,,2.7,43.8,10.2,14.05,0.0,2019-01-22,713.52
2213,2019-01-23,2.1,10.7,,3.3,44.3,10.2,12.83,0.0,2019-01-23,623.484
2214,2019-01-24,1.5,11.6,,2.6,30.0,10.3,13.54,0.0,2019-01-24,689.4
2215,2019-01-25,-0.1,7.9,,3.1,25.1,10.3,8.96,4.8,2019-01-25,384.588
2216,2019-01-26,-2.6,6.3,,4.2,25.0,10.3,15.2,0.0,2019-01-26,794.4119999999999
2217,2019-01-27,-0.7,9.0,,3.7,29.1,10.3,15.49,0.3,2019-01-27,776.16
2218,2019-01-28,2.0,10.9,,4.5,37.4,10.4,12.74,2.8,2019-01-28,606.456
2219,2019-01-29,-0.6,11.4,,1.7,46.0,10.4,14.39,0.8,2019-01-29,713.0880000000001
2220,2019-01-30,5.4,13.7,,3.3,35.9,10.4,14.03,7.6,2019-01-30,621.504
2221,2019-01-31,-1.5,8.9,11.3,3.7,73.4,10.5,1.96,7.0,2019-01-31,47.916000000000004
2222,2019-02-01,-4.2,5.5,,4.2,51.5,10.5,15.77,1.9,2019-02-01,803.4119999999999
2223,2019-02-02,-1.3,8.3,,3.2,55.1,10.5,15.56,2.5,2019-02-02,759.204
2224,2019-02-03,7.4,14.9,21.4,4.8,84.9,10.5,2.57,9.9,2019-02-03,70.632
2225,2019-02-04,3.4,10.5,,3.3,28.5,10.6,15.67,4.1,2019-02-04,758.7719999999999
2226,2019-02-05,2.5,13.0,,2.1,40.4,10.6,15.66,2.8,2019-02-05,746.676
2227,2019-02-06,6.6,15.5,,3.0,45.6,10.6,15.29,5.4,2019-02-06,716.328
2228,2019-02-07,1.5,13.4,0.0,3.8,45.0,10.7,8.3,6.6,2019-02-07,318.024
2229,2019-02-08,-1.4,9.0,,3.2,40.0,10.7,13.85,5.4,2019-02-08,657.3960000000001
2230,2019-02-09,0.2,5.6,,3.4,28.5,10.7,14.37,8.0,2019-02-09,665.784
2231,2019-02-10,-1.3,9.7,0.0,2.4,48.0,10.8,10.18,7.0,2019-02-10,411.876
2232,2019-02-11,0.0,6.8,,3.2,29.9,10.8,16.42,3.5,2019-02-11,787.9680000000001
2233,2019-02-12,-0.5,9.4,,3.6,33.1,10.8,16.04,3.3,2019-02-12,758.52
2234,2019-02-13,1.2,9.0,,3.1,31.8,10.9,16.06,2.3,2019-02-13,731.916
2235,2019-02-14,2.0,11.3,,2.7,54.5,10.9,13.55,5.9,2019-02-14,582.156
2236,2019-02-15,4.0,8.8,1.3,3.0,62.9,10.9,7.25,8.4,2019-02-15,226.00799999999998
2237,2019-02-16,0.4,7.5,,3.3,42.8,11.0,16.83,5.9,2019-02-16,763.056
2238,2019-02-17,-1.7,9.5,,2.9,30.9,11.0,18.76,1.8,2019-02-17,855.216
2239,2019-02-18,2.2,10.5,0.0,2.3,28.3,11.0,8.27,9.3,2019-02-18,308.052
2240,2019-02-19,5.4,10.4,28.8,2.6,89.9,11.1,4.73,7.6,2019-02-19,139.284
2241,2019-02-20,2.0,10.3,,3.1,54.3,11.1,17.6,2.6,2019-02-20,797.4
2242,2019-02-21,1.5,12.7,,2.2,56.5,11.1,16.79,5.6,2019-02-21,640.188
2243,2019-02-22,5.3,14.1,,1.7,60.1,11.2,11.99,7.9,2019-02-22,480.67199999999997
2244,2019-02-23,6.5,15.2,,3.3,55.1,11.2,13.89,6.0,2019-02-23,621.432
2245,2019-02-24,4.6,13.8,,2.7,54.3,11.2,18.85,1.6,2019-02-24,796.752
2246,2019-02-25,6.4,16.2,,2.5,50.6,11.3,18.21,2.8,2019-02-25,765.1439999999999
2247,2019-02-26,6.5,16.0,,1.6,57.5,11.3,17.62,4.3,2019-02-26,699.9119999999999
2248,2019-02-27,8.8,13.0,0.0,2.2,62.5,11.3,6.8,9.8,2019-02-27,204.372
2249,2019-02-28,7.5,16.5,0.0,2.1,63.3,11.4,12.32,6.0,2019-02-28,410.94
2250,2019-03-01,7.0,16.1,,2.0,47.9,11.4,17.73,3.1,2019-03-01,714.3480000000001
2251,2019-03-02,7.1,15.5,,2.4,54.5,11.5,12.56,5.1,2019-03-02,458.60400000000004
2252,2019-03-03,9.5,15.4,,2.8,52.8,11.5,8.03,9.6,2019-03-03,292.464
2253,2019-03-04,8.8,16.9,0.0,2.5,52.6,11.5,17.51,4.8,2019-03-04,592.776
2254,2019-03-05,7.9,16.0,,2.9,54.8,11.6,14.15,6.1,2019-03-05,520.308
2255,2019-03-06,8.8,13.8,1.1,1.7,67.3,11.6,6.8,7.4,2019-03-06,190.296
2256,2019-03-07,7.3,14.0,,2.4,58.4,11.6,12.57,4.3,2019-03-07,430.236
2257,2019-03-08,5.6,14.5,,3.2,61.9,11.7,20.16,0.6,2019-03-08,732.888
2258,2019-03-09,7.4,15.4,,3.8,58.0,11.7,19.07,4.9,2019-03-09,678.888
2259,2019-03-10,6.7,12.2,29.7,3.6,88.1,11.7,2.7,9.1,2019-03-10,63.648
2260,2019-03-11,5.8,14.5,0.0,4.4,60.3,11.8,19.87,3.4,2019-03-11,756.648
2261,2019-03-12,4.5,14.8,0.1,4.7,53.1,11.8,20.69,2.0,2019-03-12,803.052
2262,2019-03-13,0.5,11.4,,4.9,30.6,11.9,18.27,1.6,2019-03-13,710.6039999999999
2263,2019-03-14,2.7,12.1,,3.8,31.9,11.9,22.69,1.5,2019-03-14,865.512
2264,2019-03-15,3.6,13.3,4.0,4.4,55.8,11.9,15.65,4.0,2019-03-15,620.316
2265,2019-03-16,2.5,12.6,,4.4,56.3,12.0,21.77,0.0,2019-03-16,826.2360000000001
2266,2019-03-17,5.4,15.4,,3.0,47.6,12.0,23.14,0.3,2019-03-17,869.112
2267,2019-03-18,8.1,14.4,,4.0,58.4,12.0,14.84,8.3,2019-03-18,537.84
2268,2019-03-19,9.2,19.3,,3.0,49.0,12.1,21.27,1.8,2019-03-19,770.688
2269,2019-03-20,11.2,17.2,33.7,2.8,70.0,12.1,9.13,9.0,2019-03-20,303.3
2270,2019-03-21,10.6,21.0,5.7,5.3,63.9,12.2,18.48,7.8,2019-03-21,670.3560000000001
2271,2019-03-22,5.4,14.4,,3.4,48.4,12.2,22.19,3.0,2019-03-22,825.9119999999999
2272,2019-03-23,3.7,13.5,,3.9,36.9,12.2,22.8,4.3,2019-03-23,859.284
2273,2019-03-24,2.0,11.1,,4.6,44.8,12.3,25.2,0.0,2019-03-24,896.0039999999999
2274,2019-03-25,4.5,11.8,,4.3,41.6,12.3,14.19,6.5,2019-03-25,482.68800000000005
2275,2019-03-26,7.2,20.7,,2.8,44.8,12.3,22.92,0.5,2019-03-26,796.068
2276,2019-03-27,12.3,18.7,,7.2,48.5,12.4,22.4,4.0,2019-03-27,763.704
2277,2019-03-28,10.7,16.1,,2.8,67.4,12.4,17.79,6.9,2019-03-28,672.732
2278,2019-03-29,10.5,17.1,,2.9,73.4,12.4,18.81,6.9,2019-03-29,614.592
2279,2019-03-30,5.6,16.1,1.1,4.0,61.8,12.5,18.95,5.9,2019-03-30,672.84
2280,2019-03-31,4.4,13.5,,4.9,37.6,12.5,25.43,2.6,2019-03-31,812.3760000000001
2281,2019-04-01,2.1,14.1,,2.7,31.0,12.6,23.17,2.4,2019-04-01,781.632
2282,2019-04-02,4.5,15.0,,3.6,39.1,12.6,26.09,0.3,2019-04-02,885.9960000000001
2283,2019-04-03,5.7,13.9,,4.2,32.0,12.6,25.98,0.0,2019-04-03,869.2560000000001
2284,2019-04-04,6.0,17.4,,4.3,32.9,12.7,25.95,2.6,2019-04-04,859.932
2285,2019-04-05,10.1,18.0,,5.8,48.4,12.7,22.95,2.1,2019-04-05,771.84
2286,2019-04-06,10.4,18.4,,2.7,59.0,12.7,24.6,0.0,2019-04-06,805.176
2287,2019-04-07,9.9,15.9,13.2,2.1,76.4,12.8,6.73,7.4,2019-04-07,206.352
2288,2019-04-08,9.5,18.3,,3.1,65.1,12.8,23.71,4.0,2019-04-08,759.492
2289,2019-04-09,8.4,15.8,8.3,4.5,59.1,12.8,15.64,7.4,2019-04-09,543.42
2290,2019-04-10,7.9,12.9,6.9,4.0,74.4,12.9,7.84,9.4,2019-04-10,276.156
2291,2019-04-11,6.8,14.2,,2.3,61.3,12.9,14.37,6.6,2019-04-11,383.616
2292,2019-04-12,7.4,16.4,2.5,2.6,59.1,13.0,21.61,4.8,2019-04-12,658.008
2293,2019-04-13,9.2,17.2,,3.0,51.0,13.0,20.45,5.3,2019-04-13,594.684
2294,2019-04-14,10.6,15.6,0.0,4.4,50.9,13.0,7.75,6.4,2019-04-14,187.34400000000002
2295,2019-04-15,7.9,17.9,,3.6,40.3,13.1,27.18,0.0,2019-04-15,843.5160000000001
2296,2019-04-16,10.3,21.2,,2.3,37.0,13.1,24.57,4.9,2019-04-16,756.288
2297,2019-04-17,14.3,23.4,,3.9,43.5,13.1,21.63,4.8,2019-04-17,645.048
2298,2019-04-18,14.2,20.0,,5.2,60.8,13.2,26.73,2.6,2019-04-18,824.3639999999999
2299,2019-04-19,10.1,16.8,,3.3,61.4,13.2,14.3,7.8,2019-04-19,461.376
2300,2019-04-20,9.7,18.2,,2.9,61.0,13.2,27.16,1.1,2019-04-20,823.284
2301,2019-04-21,13.4,22.0,,2.5,65.4,13.3,18.79,6.8,2019-04-21,525.132
2302,2019-04-22,14.1,22.2,,2.8,62.5,13.3,26.11,3.6,2019-04-22,806.328
2303,2019-04-23,14.5,19.5,7.3,2.1,73.4,13.3,7.69,9.4,2019-04-23,224.424
2304,2019-04-24,15.1,20.5,16.1,2.1,95.1,13.4,9.05,9.5,2019-04-24,220.06799999999998
2305,2019-04-25,13.0,16.3,0.1,2.8,73.0,13.4,6.08,9.9,2019-04-25,189.468
2306,2019-04-26,8.5,13.1,5.3,2.4,86.8,13.4,3.24,9.5,2019-04-26,104.796
2307,2019-04-27,8.1,16.3,,2.8,58.4,13.5,25.62,4.8,2019-04-27,740.34
2308,2019-04-28,10.7,16.9,,1.8,58.3,13.5,15.23,7.5,2019-04-28,406.728
2309,2019-04-29,12.1,13.8,25.3,2.6,87.9,13.5,2.56,9.9,2019-04-29,97.848
2310,2019-04-30,13.1,18.9,0.0,2.1,83.5,13.6,12.68,8.3,2019-04-30,372.31199999999995
2311,2019-05-01,14.3,20.8,,2.9,72.1,13.6,18.14,7.0,2019-05-01,546.5880000000001
2312,2019-05-02,14.8,21.7,,3.8,54.8,13.6,28.13,0.0,2019-05-02,799.452
2313,2019-05-03,15.3,23.1,,2.4,41.9,13.7,28.63,0.0,2019-05-03,788.436
2314,2019-05-04,15.1,23.6,,1.8,53.0,13.7,26.14,3.9,2019-05-04,731.7
2315,2019-05-05,15.4,23.9,,3.8,51.5,13.7,26.47,5.5,2019-05-05,735.9839999999999
2316,2019-05-06,12.8,21.3,0.0,3.3,55.4,13.7,24.62,4.3,2019-05-06,694.044
2317,2019-05-07,11.0,20.0,,3.9,49.0,13.8,29.66,0.9,2019-05-07,814.14
2318,2019-05-08,12.9,21.6,,4.3,36.0,13.8,23.49,6.0,2019-05-08,668.448
2319,2019-05-09,16.0,22.9,,3.7,37.4,13.8,26.26,5.1,2019-05-09,736.128
2320,2019-05-10,16.0,23.8,,2.5,38.6,13.9,26.05,4.8,2019-05-10,747.1439999999999
2321,2019-05-11,14.3,24.4,,2.2,42.4,13.9,29.8,1.9,2019-05-11,780.8760000000001
2322,2019-05-12,15.9,25.8,,2.5,43.5,13.9,30.0,2.4,2019-05-12,791.5319999999999
2323,2019-05-13,14.8,20.7,,2.8,67.1,14.0,25.16,6.8,2019-05-13,738.54
2324,2019-05-14,17.2,24.7,0.0,3.2,72.6,14.0,27.58,5.0,2019-05-14,744.6239999999999
2325,2019-05-15,18.7,25.7,,1.5,60.1,14.0,27.34,5.8,2019-05-15,743.2560000000001
2326,2019-05-16,18.0,26.7,,1.7,62.0,14.0,28.09,5.0,2019-05-16,743.832
2327,2019-05-17,17.8,23.7,0.0,2.4,65.5,14.1,22.85,7.5,2019-05-17,644.4
2328,2019-05-18,16.5,20.4,37.1,3.6,86.9,14.1,3.63,9.8,2019-05-18,85.5
2329,2019-05-19,18.0,21.9,8.4,2.8,83.1,14.1,8.14,10.0,2019-05-19,314.316
2330,2019-05-20,14.1,23.3,1.1,4.1,66.8,14.1,17.35,6.3,2019-05-20,398.664
2331,2019-05-21,12.2,22.3,,3.7,45.5,14.1,31.5,0.3,2019-05-21,815.508
2332,2019-05-22,15.8,24.6,,4.1,51.1,14.2,31.66,0.0,2019-05-22,812.052
2333,2019-05-23,16.2,26.1,,3.5,71.4,14.2,29.59,0.8,2019-05-23,764.424
2334,2019-05-24,16.2,25.4,,3.2,68.5,14.2,28.71,0.0,2019-05-24,741.7080000000001
2335,2019-05-25,19.2,30.1,,3.4,53.5,14.2,23.34,7.3,2019-05-25,596.556
2336,2019-05-26,18.5,25.7,,3.5,65.4,14.2,27.79,7.0,2019-05-26,767.7
2337,2019-05-27,18.4,20.9,28.4,6.6,93.9,14.3,1.1,9.9,2019-05-27,13.572000000000001
2338,2019-05-28,15.1,22.5,,2.9,58.9,14.3,20.66,7.1,2019-05-28,596.448
2339,2019-05-29,14.0,25.4,,3.8,46.1,14.3,30.92,0.8,2019-05-29,788.472
2340,2019-05-30,17.8,26.9,,3.6,34.4,14.3,26.34,6.5,2019-05-30,749.592
2341,2019-05-31,14.9,22.9,1.1,4.1,59.9,14.3,20.0,5.8,2019-05-31,518.904
2342,2019-06-01,16.2,24.8,,2.9,60.9,14.4,25.83,8.5,2019-06-01,723.7080000000001
2343,2019-06-02,17.4,24.6,,2.6,53.8,14.4,26.18,5.9,2019-06-02,733.8960000000001
2344,2019-06-03,17.4,25.6,,2.9,54.9,14.4,29.15,2.0,2019-06-03,777.852
2345,2019-06-04,19.2,26.5,,2.5,63.4,14.4,29.82,0.0,2019-06-04,750.0239999999999
2346,2019-06-05,20.4,29.7,,2.4,58.9,14.4,29.52,1.6,2019-06-05,760.3919999999999
2347,2019-06-06,17.8,27.0,28.0,2.4,75.9,14.4,21.99,7.1,2019-06-06,620.8919999999999
2348,2019-06-07,16.8,20.0,45.7,2.5,91.1,14.4,3.36,10.0,2019-06-07,107.928
2349,2019-06-08,17.0,22.2,,2.3,76.3,14.4,21.68,7.1,2019-06-08,652.3919999999999
2350,2019-06-09,16.4,22.1,,2.9,70.8,14.5,19.75,5.9,2019-06-09,703.62
2351,2019-06-10,15.8,22.7,,2.9,67.0,14.5,18.78,6.3,2019-06-10,552.636
2352,2019-06-11,16.1,22.1,0.0,2.5,70.4,14.5,15.64,7.5,2019-06-11,419.68800000000005
2353,2019-06-12,16.9,22.3,,2.4,71.4,14.5,26.23,4.8,2019-06-12,592.02
2354,2019-06-13,15.5,23.0,,2.2,74.4,14.5,30.82,3.5,2019-06-13,801.4680000000001
2355,2019-06-14,17.2,23.7,9.2,2.0,82.5,14.5,6.42,9.6,2019-06-14,189.43200000000002
2356,2019-06-15,17.2,25.3,1.0,2.7,74.1,14.5,21.57,7.5,2019-06-15,619.992
2357,2019-06-16,17.7,23.4,,2.4,75.6,14.5,21.92,5.9,2019-06-16,718.308
2358,2019-06-17,17.6,24.6,,3.4,75.0,14.5,25.29,7.0,2019-06-17,692.388
2359,2019-06-18,19.5,24.8,0.2,3.5,75.6,14.5,11.22,8.6,2019-06-18,342.324
2360,2019-06-19,19.3,27.3,,2.5,71.4,14.5,25.49,4.4,2019-06-19,676.548
2361,2019-06-20,21.6,27.5,,3.5,67.1,14.5,26.65,3.4,2019-06-20,725.0039999999999
2362,2019-06-21,21.0,26.8,,3.3,71.6,14.5,28.48,5.3,2019-06-21,749.196
2363,2019-06-22,19.1,25.0,,3.2,66.9,14.5,27.91,6.1,2019-06-22,727.992
2364,2019-06-23,18.4,24.8,,2.3,68.4,14.5,23.2,5.0,2019-06-23,573.84
2365,2019-06-24,18.0,24.5,,2.4,71.0,14.5,28.84,2.1,2019-06-24,655.308
2366,2019-06-25,18.5,26.8,,2.2,71.3,14.5,26.8,4.1,2019-06-25,687.888
2367,2019-06-26,19.6,21.8,112.5,2.2,86.6,14.5,1.92,9.4,2019-06-26,48.492
2368,2019-06-27,20.7,24.4,36.5,2.6,96.0,14.5,10.78,9.4,2019-06-27,337.57199999999995
2369,2019-06-28,20.8,25.5,,2.0,88.4,14.5,13.84,8.9,2019-06-28,523.872
2370,2019-06-29,20.0,23.7,91.0,2.7,94.8,14.5,3.07,9.8,2019-06-29,77.94
