일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2018-04-07,4.1,10.2,,6.6,37.1,12.8,17.61,4.5,675.18
2018-04-08,3.0,11.9,,5.7,52.0,12.8,19.87,1.9,823.6080000000001
2018-04-09,10.8,18.8,,4.1,60.9,12.8,16.81,4.0,772.992
2018-04-10,9.6,18.3,,6.5,76.4,12.9,10.75,6.4,253.00799999999998
2018-04-11,15.7,22.2,0.2,6.6,55.6,12.9,17.46,6.1,0.0
2018-04-12,13.0,21.3,,3.2,29.1,13.0,9.53,6.5,153.32399999999998
2018-04-13,11.6,17.4,,3.4,40.6,13.0,6.95,8.0,452.916
2018-04-14,11.1,16.4,34.1,3.1,86.1,13.0,0.7,9.9,28.872
2018-04-15,9.5,19.6,,2.9,51.0,13.1,17.61,3.8,809.712
2018-04-16,8.5,16.7,,3.2,58.5,13.1,13.54,5.0,692.5319999999999
2018-04-17,11.0,17.8,,2.4,70.8,13.1,12.14,4.6,644.472
2018-04-18,12.1,19.8,,3.7,56.9,13.2,17.81,0.0,815.7239999999999
2018-04-19,11.4,19.3,,4.0,51.1,13.2,18.32,0.0,825.3
2018-04-20,14.5,23.9,,2.4,44.6,13.2,19.32,0.0,779.508
2018-04-21,13.8,23.3,,3.9,54.6,13.3,23.1,2.9,820.4760000000001
2018-04-22,13.5,22.4,0.0,3.3,72.3,13.3,11.41,9.1,286.344
2018-04-23,11.0,13.5,34.8,4.2,88.9,13.3,1.61,10.0,64.152
2018-04-24,10.6,14.7,60.4,4.7,81.5,13.4,8.76,9.8,260.964
2018-04-25,8.0,18.6,,2.2,47.3,13.4,23.19,0.4,825.66
2018-04-26,9.3,18.1,,2.5,61.8,13.4,18.87,5.6,742.572
2018-04-27,12.4,24.3,,2.8,53.5,13.5,17.04,2.9,721.7280000000001
2018-04-28,11.1,20.7,,3.5,63.9,13.5,23.16,0.0,809.8560000000001
2018-04-29,14.5,21.1,,5.6,66.0,13.5,22.21,2.8,789.84
2018-04-30,15.2,22.7,,5.2,67.6,13.6,17.25,3.8,639.7919999999999
2018-05-01,16.1,22.6,0.0,1.9,68.6,13.6,9.05,8.8,425.844
2018-05-02,13.0,17.5,17.0,2.5,91.6,13.6,1.22,8.6,86.796
2018-05-03,11.2,19.7,0.0,6.3,46.6,13.7,16.99,1.1,769.5
2018-05-04,10.2,18.5,,6.7,48.1,13.7,27.4,0.3,821.304
2018-05-05,13.6,20.2,,6.6,59.9,13.7,25.06,5.6,722.808
2018-05-06,14.8,17.6,42.0,4.2,92.8,13.8,1.15,10.0,4.428
2018-05-07,13.9,16.7,30.7,2.3,90.9,13.8,4.94,9.5,151.99200000000002
2018-05-08,12.7,15.6,,4.6,72.0,13.8,5.66,9.3,186.55200000000002
2018-05-09,11.3,16.7,,3.5,64.9,13.8,15.66,6.9,413.856
2018-05-10,9.8,18.3,,2.9,71.5,13.9,23.36,1.6,509.256
2018-05-11,12.7,21.3,,4.0,57.0,13.9,17.85,4.5,462.276
2018-05-12,16.3,18.9,2.6,5.5,82.5,13.9,0.22,9.9,72.50399999999999
2018-05-13,16.8,23.3,18.4,4.5,83.4,14.0,25.56,5.3,283.68
2018-05-14,16.0,23.1,,2.9,60.4,14.0,24.19,0.0,481.93199999999996
2018-05-15,18.7,25.1,,4.8,67.9,14.0,18.16,5.5,467.712
2018-05-16,19.6,21.6,3.8,8.2,94.9,14.0,2.32,10.0,30.96
2018-05-17,20.0,21.6,6.6,7.9,96.9,14.1,,10.0,25.38
2018-05-18,12.9,20.9,1.9,4.0,91.9,14.1,,10.0,99.57600000000001
2018-05-19,12.7,18.8,,4.3,66.0,14.1,,6.5,437.58
2018-05-20,12.3,19.6,,4.4,66.5,14.1,,6.3,424.116
2018-05-21,13.5,22.4,,3.2,71.9,14.2,,6.1,449.532
2018-05-22,14.1,22.4,4.1,2.0,74.9,14.2,,5.5,474.66
2018-05-23,15.0,24.9,27.6,1.9,77.6,14.2,,4.8,304.776
2018-05-24,14.1,23.8,,3.5,57.4,14.2,,3.0,488.736
2018-05-25,18.4,26.0,,3.0,51.3,14.2,,6.5,426.24
2018-05-26,17.4,26.6,,2.8,52.9,14.3,,1.1,469.764
2018-05-27,16.1,24.9,,2.1,75.1,14.3,,6.9,350.17199999999997
2018-05-28,17.7,21.3,0.6,1.8,84.1,14.3,,8.3,137.736
2018-05-29,17.5,26.1,,1.9,82.9,14.3,,7.6,436.032
2018-05-30,18.6,26.0,0.5,2.5,79.9,14.3,25.29,7.1,451.548
2018-05-31,17.7,24.0,,2.4,68.1,14.4,21.23,6.0,351.108
2018-06-01,17.4,25.4,,2.3,54.0,14.4,29.96,0.1,468.324
2018-06-02,19.4,28.2,,2.9,60.4,14.4,28.65,1.5,460.476
2018-06-03,18.4,25.1,,3.6,71.9,14.4,25.64,3.5,431.46
2018-06-04,16.9,26.3,,3.8,68.0,14.4,26.61,6.9,440.17199999999997
2018-06-05,18.7,21.9,5.7,1.9,84.8,14.4,6.84,9.1,111.024
2018-06-06,18.3,26.0,,2.5,79.6,14.4,26.38,3.6,426.852
2018-06-07,18.8,25.5,,3.5,78.1,14.4,29.24,0.3,329.184
2018-06-08,20.6,27.8,,2.9,68.9,14.5,22.85,4.1,289.512
2018-06-09,18.7,24.7,,3.6,65.9,14.5,23.51,5.1,618.264
2018-06-10,17.0,23.5,5.2,4.0,77.6,14.5,12.1,9.8,416.34
2018-06-11,15.5,21.2,32.9,2.7,86.3,14.5,9.92,9.6,285.69599999999997
2018-06-12,16.2,21.6,,2.0,72.3,14.5,11.91,9.6,185.4
2018-06-13,17.4,23.1,,2.3,72.4,14.5,20.64,7.1,517.752
2018-06-14,17.6,23.4,,3.4,72.9,14.5,24.89,5.5,786.168
2018-06-15,17.1,23.6,,3.5,65.3,14.5,19.77,6.1,530.928
2018-06-16,16.2,22.9,,3.2,68.5,14.5,19.79,5.6,534.636
2018-06-17,15.1,25.9,,2.1,71.0,14.5,22.69,6.5,626.184
2018-06-18,19.8,26.2,0.0,2.2,72.6,14.5,23.82,7.6,674.352
2018-06-19,19.8,26.4,6.8,2.4,86.5,14.5,12.98,9.6,390.49199999999996
2018-06-20,19.4,27.0,0.5,2.5,73.3,14.5,25.03,6.0,674.028
2018-06-21,21.0,30.3,,3.1,55.5,14.5,28.3,4.5,755.172
2018-06-22,20.8,27.5,,1.6,56.5,14.5,22.43,8.3,681.12
2018-06-23,20.8,26.7,0.9,3.5,68.1,14.5,15.94,5.6,445.24800000000005
2018-06-24,21.1,31.3,,3.7,67.9,14.5,27.64,0.3,743.6519999999999
2018-06-25,20.8,26.5,,3.3,80.5,14.5,23.98,5.3,661.284
2018-06-26,21.0,24.1,1.5,6.0,93.9,14.5,3.56,9.9,81.936
2018-06-27,22.2,25.1,6.7,7.3,91.9,14.5,5.54,9.6,225.72
2018-06-28,18.5,22.6,131.1,2.9,97.5,14.5,2.91,10.0,75.528
2018-06-29,21.2,24.3,11.0,2.9,96.5,14.5,7.48,9.8,216.93599999999998
2018-06-30,19.8,23.0,74.4,1.9,95.9,14.5,2.45,9.5,60.516000000000005
2018-07-01,19.8,28.5,13.9,2.2,86.5,14.5,23.13,9.4,598.644
2018-07-02,22.9,29.4,2.7,2.5,86.8,14.5,24.94,9.5,629.316
2018-07-03,22.1,24.4,90.9,4.9,95.9,14.5,5.87,10.0,15.444
2018-07-04,22.2,29.5,1.3,3.8,83.4,14.5,33.08,7.3,684.252
2018-07-05,21.7,25.8,5.3,1.7,94.1,14.5,11.02,10.0,256.32
2018-07-06,19.3,21.7,2.9,3.6,89.9,14.5,3.01,9.8,71.316
2018-07-07,18.6,22.7,,4.1,76.5,14.4,16.41,8.8,0.10800000000000001
2018-07-08,17.8,23.4,0.0,3.6,80.9,14.4,13.04,9.4,0.0
2018-07-09,18.4,22.3,4.0,2.8,92.8,14.4,9.59,8.8,0.0
2018-07-10,19.5,28.7,,1.6,85.5,14.4,29.95,7.8,0.0
2018-07-11,22.6,30.3,,2.8,78.5,14.4,31.1,5.4,525.96
2018-07-12,25.1,30.3,,4.5,78.3,14.4,30.34,4.9,711.5039999999999
2018-07-13,24.8,29.9,,2.8,83.4,14.4,31.02,2.4,725.544
2018-07-14,24.8,31.0,,2.9,79.9,14.3,30.72,0.0,722.916
2018-07-15,23.6,30.6,,2.9,79.9,14.3,29.41,0.0,724.5360000000001
2018-07-16,23.4,30.8,,2.6,74.9,14.3,29.29,0.0,731.52
2018-07-17,24.7,30.8,,3.4,70.6,14.3,29.04,0.0,739.7639999999999
2018-07-18,25.2,32.3,,2.8,71.4,14.2,30.79,0.0,726.9119999999999
2018-07-19,25.7,32.2,,2.2,67.1,14.2,34.68,0.0,721.368
2018-07-20,26.0,33.7,,1.6,65.8,14.2,,0.0,715.068
2018-07-21,26.8,32.6,,2.6,78.1,14.2,,1.3,736.956
2018-07-22,26.9,33.2,,3.0,69.3,14.2,,5.5,510.01199999999994
2018-07-23,27.5,33.0,,4.0,69.8,14.1,,4.1,731.916
2018-07-24,26.7,32.6,,4.5,74.8,14.1,,0.9,719.028
2018-07-25,26.5,33.1,,3.7,74.1,14.1,,0.5,717.372
2018-07-26,27.8,34.0,,2.6,74.5,14.1,,1.3,679.32
2018-07-27,27.5,33.3,,2.0,79.5,14.0,,5.6,639.828
2018-07-28,26.9,32.5,,2.6,69.0,14.0,,2.1,632.16
2018-07-29,25.5,35.4,1.0,3.6,65.4,14.0,,7.4,707.832
2018-07-30,25.5,33.2,0.1,3.0,70.0,14.0,,3.9,696.888
2018-07-31,26.3,33.9,,3.2,62.3,13.9,,1.1,738.0360000000001
2018-08-01,27.1,34.6,,2.8,60.4,13.9,,0.1,741.42
2018-08-02,27.1,33.6,,2.7,69.0,13.9,,0.4,740.16
2018-08-03,27.3,33.4,,3.6,69.9,13.9,,0.3,741.564
2018-08-04,27.2,33.8,,4.9,73.4,13.8,,0.9,738.072
2018-08-05,28.1,36.4,,3.2,69.5,13.8,,0.9,672.9119999999999
2018-08-06,28.0,33.5,0.0,2.2,75.9,13.8,,7.5,574.596
2018-08-07,26.1,32.2,0.0,3.0,71.8,13.8,,4.1,688.4639999999999
2018-08-08,24.9,31.7,,2.6,69.6,13.7,,2.6,743.04
2018-08-09,25.1,32.8,14.3,2.6,71.5,13.7,,5.5,631.944
2018-08-10,25.9,28.2,0.0,2.0,81.4,13.7,,9.3,210.96
2018-08-11,24.6,31.5,0.7,2.8,77.9,13.6,,6.8,635.076
2018-08-12,26.3,32.7,0.0,2.5,78.6,13.6,,7.8,647.856
2018-08-13,27.3,34.9,,2.6,66.6,13.6,,3.9,730.8
2018-08-14,27.5,33.7,,2.5,72.9,13.5,,5.3,722.556
2018-08-15,25.6,34.0,23.8,3.6,79.9,13.5,,7.4,419.94
2018-08-16,23.7,28.1,1.7,3.1,84.1,13.5,,9.5,111.24
2018-08-17,23.2,28.8,,4.5,58.9,13.4,,4.0,814.32
2018-08-18,22.2,28.9,,3.0,60.1,13.4,,3.9,779.112
2018-08-19,21.2,30.0,,2.1,65.6,13.4,,2.9,764.1
2018-08-20,22.6,29.7,,1.9,69.4,13.3,,1.3,694.548
2018-08-21,24.1,32.9,,2.2,67.5,13.3,,3.4,750.6360000000001
2018-08-22,27.5,32.6,,3.8,67.0,13.3,,8.8,621.396
2018-08-23,26.3,30.0,2.7,4.3,79.0,13.2,,9.6,202.21200000000002
2018-08-24,25.1,30.0,3.1,9.8,83.8,13.2,,5.8,443.30400000000003
2018-08-25,24.6,28.0,2.4,3.7,82.6,13.2,,8.1,222.372
2018-08-26,23.9,29.1,24.5,3.7,90.5,13.1,,9.5,392.22
2018-08-27,23.9,27.1,58.1,5.1,92.6,13.1,,9.0,136.72799999999998
2018-08-28,25.5,30.5,,3.8,82.1,13.1,,5.6,671.6160000000001
2018-08-29,24.7,30.2,,5.3,80.0,13.0,,4.5,764.4960000000001
2018-08-30,25.4,30.2,0.7,5.5,81.6,13.0,,6.8,547.452
2018-08-31,23.7,28.0,37.7,4.5,83.9,13.0,,8.5,216.252
2018-09-01,19.3,24.6,82.8,2.8,86.4,12.9,,8.9,189.54
2018-09-02,20.9,26.0,3.3,2.8,80.9,12.9,,9.1,342.216
2018-09-03,22.4,26.6,57.2,4.0,92.6,12.9,,9.3,245.592
2018-09-04,21.6,30.0,0.0,2.9,76.9,12.8,,5.5,461.16
2018-09-05,19.7,28.1,,4.0,67.6,12.8,,3.3,789.444
2018-09-06,21.7,26.3,0.0,2.7,68.3,12.7,,8.6,288.54
2018-09-07,19.8,24.0,15.6,4.2,86.9,12.7,,9.9,199.692
2018-09-08,19.2,23.9,0.0,2.3,70.9,12.7,,9.6,8.927999999999999
2018-09-09,20.6,26.5,,3.3,68.9,12.6,,8.6,0.0
2018-09-10,19.0,26.0,,3.5,61.5,12.6,,4.1,222.62400000000002
2018-09-11,18.4,25.8,,3.9,65.1,12.6,,6.9,670.716
2018-09-12,19.7,28.1,,3.2,73.3,12.5,,7.0,589.644
2018-09-13,20.7,23.2,8.6,3.1,89.3,12.5,,9.9,116.42399999999999
2018-09-14,20.5,23.0,47.7,2.7,96.3,12.5,,9.6,135.936
2018-09-15,20.8,25.1,1.4,2.1,89.5,12.4,,9.5,285.58799999999997
2018-09-16,22.0,28.1,,2.8,80.1,12.4,20.43,5.5,705.3480000000001
2018-09-17,21.7,27.7,,2.0,74.6,12.4,15.39,6.9,482.76
2018-09-18,21.7,28.0,,2.3,79.9,12.3,21.9,4.3,735.012
2018-09-19,20.9,26.2,0.0,2.1,84.4,12.3,12.13,8.1,376.236
2018-09-20,20.1,21.6,11.4,2.7,91.3,12.2,4.69,9.5,169.704
2018-09-21,19.3,21.9,27.2,2.6,92.1,12.2,2.23,9.5,59.076
2018-09-22,19.1,27.5,,2.7,75.8,12.2,19.96,4.9,702.072
2018-09-23,19.2,26.9,,2.3,70.1,12.1,15.49,7.0,556.7040000000001
2018-09-24,16.8,22.0,,2.9,49.9,12.1,10.51,8.1,355.284
2018-09-25,14.9,25.5,,2.9,59.8,12.1,21.66,2.0,750.96
2018-09-26,17.3,24.2,2.4,3.8,63.8,12.0,13.25,6.4,423.07199999999995
2018-09-27,17.0,23.8,,3.7,61.0,12.0,15.39,1.4,543.492
2018-09-28,16.8,24.8,0.0,3.2,66.4,12.0,16.52,6.8,644.616
2018-09-29,17.2,19.1,37.1,2.6,90.3,11.9,1.5,9.9,29.484
2018-09-30,15.9,25.2,13.7,2.9,71.3,11.9,11.92,5.8,391.14
2018-10-01,15.2,22.4,,4.0,52.9,11.9,17.7,3.0,710.712
2018-10-02,14.0,22.3,,0.6,65.4,11.8,18.68,1.4,677.0880000000001
2018-10-03,14.5,24.6,,0.3,63.6,11.8,20.45,2.5,786.492
2018-10-04,16.4,25.0,1.1,2.5,71.9,11.7,13.14,7.4,494.964
2018-10-05,18.1,20.3,51.3,2.8,96.6,11.7,2.47,10.0,97.344
2018-10-06,19.2,23.6,67.4,6.1,86.0,11.7,5.06,7.1,157.608
2018-10-07,18.2,25.6,,2.0,72.6,11.6,18.27,1.9,739.944
2018-10-08,15.5,23.7,,2.0,52.5,11.6,19.28,2.1,753.2280000000001
2018-10-09,15.5,21.1,0.0,1.6,63.6,11.6,9.29,9.1,303.80400000000003
2018-10-10,12.6,20.9,0.0,2.0,64.1,11.5,9.96,9.1,322.848
2018-10-11,10.6,17.5,,2.2,44.1,11.5,14.88,4.6,648.18
2018-10-12,9.5,18.5,,0.9,55.0,11.5,19.51,0.5,801.576
2018-10-13,11.7,21.5,,1.3,63.6,11.4,12.56,4.0,424.836
2018-10-14,12.8,22.1,,0.8,61.5,11.4,16.73,4.1,669.9960000000001
2018-10-15,14.9,22.5,,0.7,57.3,11.4,16.95,5.4,696.924
2018-10-16,13.9,20.2,,0.6,67.5,11.3,7.58,8.9,248.65200000000002
2018-10-17,12.8,21.6,,1.3,67.8,11.3,15.88,1.9,670.32
2018-10-18,12.1,20.8,,1.4,55.8,11.2,17.1,1.3,718.488
2018-10-19,11.4,21.6,,1.8,58.5,11.2,17.18,1.3,713.3760000000001
2018-10-20,10.8,21.4,,0.5,59.5,11.2,18.1,0.5,764.568
2018-10-21,11.3,22.2,,0.5,58.8,11.1,18.06,0.0,763.308
2018-10-22,13.1,22.8,,0.6,69.9,11.1,11.5,7.0,467.42400000000004
2018-10-23,15.7,22.7,0.0,1.8,64.4,11.1,13.14,5.0,479.952
2018-10-24,12.5,21.9,,1.4,57.6,11.0,17.45,0.0,754.02
2018-10-25,12.2,22.4,,1.1,60.4,11.0,16.79,0.6,730.692
2018-10-26,13.6,19.0,3.9,2.0,76.8,11.0,3.21,6.8,88.884
2018-10-27,9.6,16.0,,3.7,50.3,10.9,11.19,1.9,397.224
2018-10-28,8.1,18.3,,4.6,56.0,10.9,15.69,2.0,713.664
2018-10-29,10.6,19.4,0.0,4.2,53.4,10.9,11.78,2.4,499.644
2018-10-30,8.0,15.4,,2.9,49.0,10.8,17.25,0.0,810.8639999999999
2018-10-31,7.9,16.5,,2.9,48.3,10.8,16.33,2.1,729.9
2018-11-01,7.9,17.8,,2.7,51.3,10.8,16.14,0.1,757.26
2018-11-02,8.2,19.6,,1.2,53.4,10.7,16.16,0.0,754.38
2018-11-03,9.2,20.7,,1.2,51.6,10.7,15.36,2.3,709.092
2018-11-04,11.0,22.5,,2.4,47.6,10.7,15.9,1.1,737.2080000000001
2018-11-05,10.4,21.3,,1.9,64.6,10.6,14.88,0.8,689.472
2018-11-06,12.2,22.0,,2.2,68.6,10.6,14.26,2.6,659.7719999999999
2018-11-07,14.7,20.1,,2.4,69.5,10.6,6.26,9.3,203.976
2018-11-08,15.2,18.8,101.2,4.7,91.3,10.6,0.98,9.6,23.004
2018-11-09,11.8,17.9,,4.5,63.6,10.5,10.63,3.0,522.36
2018-11-10,10.6,19.6,,2.8,56.4,10.5,14.45,0.0,691.308
2018-11-11,10.2,20.6,1.0,1.2,66.4,10.5,11.05,5.9,510.084
2018-11-12,11.0,15.2,2.8,2.1,77.3,10.4,4.81,8.9,143.244
2018-11-13,10.3,18.4,0.0,3.1,71.6,10.4,11.05,3.8,362.088
2018-11-14,9.0,19.1,,2.5,68.0,10.4,14.07,1.1,566.928
2018-11-15,8.9,18.8,,1.6,65.6,10.4,13.19,2.3,635.076
2018-11-16,10.5,16.5,0.0,1.6,71.0,10.3,4.58,8.0,141.516
2018-11-17,9.7,18.1,,1.9,57.1,10.3,12.9,1.6,632.4119999999999
2018-11-18,9.1,12.9,,3.5,39.5,10.3,4.92,8.0,157.968
2018-11-19,7.6,17.2,,2.5,40.1,10.2,12.28,3.0,609.516
2018-11-20,6.6,15.3,,3.0,42.3,10.2,13.71,0.3,695.808
2018-11-21,7.9,13.5,,1.6,39.9,10.2,5.32,9.1,173.988
2018-11-22,4.2,12.3,,3.1,35.0,10.2,14.14,1.3,752.6160000000001
2018-11-23,2.7,11.9,,2.1,33.8,10.1,13.27,0.6,668.664
2018-11-24,3.2,12.5,2.3,1.4,67.3,10.1,4.31,4.0,142.452
2018-11-25,6.2,14.8,,1.8,67.6,10.1,12.13,3.8,561.276
2018-11-26,5.8,16.8,,1.8,61.1,10.1,11.32,2.6,578.7
2018-11-27,10.6,19.9,,2.3,53.1,10.1,12.98,0.5,652.3919999999999
2018-11-28,7.9,17.8,,1.7,52.1,10.0,11.4,1.1,570.852
2018-11-29,6.0,15.9,,0.9,41.1,10.0,10.97,2.8,553.5
2018-11-30,7.4,16.4,,1.8,46.8,10.0,11.12,1.0,556.38
2018-12-01,7.8,14.2,,2.1,49.9,10.0,7.16,7.6,275.256
2018-12-02,9.5,18.8,0.0,2.1,69.0,10.0,11.0,5.0,550.62
2018-12-03,14.5,18.8,17.2,2.7,94.3,10.0,3.57,8.4,85.788
2018-12-04,10.3,16.8,27.9,2.0,78.1,9.9,2.91,9.3,105.912
2018-12-05,4.8,14.9,,2.6,49.1,9.9,11.74,5.1,619.524
2018-12-06,5.1,9.8,3.1,3.1,72.3,9.9,4.32,9.6,132.804
2018-12-07,-3.2,5.2,,2.8,39.5,9.9,7.61,9.0,301.248
2018-12-08,-5.4,3.0,,2.3,39.5,9.9,12.22,2.5,687.0239999999999
2018-12-09,-4.1,4.9,,3.3,29.3,9.9,12.51,5.1,673.416
2018-12-10,-2.4,10.7,,2.0,36.5,9.9,12.23,0.9,662.04
2018-12-11,3.0,8.3,2.8,3.5,83.3,9.8,2.73,9.1,82.728
2018-12-12,0.5,7.2,,3.6,46.5,9.8,12.4,0.0,649.26
2018-12-13,-1.5,8.1,,3.6,44.9,9.8,12.0,1.0,642.492
2018-12-14,-2.2,6.2,,4.3,35.5,9.8,12.61,0.0,689.4
2018-12-15,-1.5,10.4,,1.8,36.6,9.8,11.92,1.9,652.932
2018-12-16,3.3,8.7,4.4,2.4,66.9,9.8,2.46,7.0,63.611999999999995
2018-12-17,3.1,9.4,,3.7,51.8,9.8,9.59,1.0,442.36800000000005
2018-12-18,1.8,9.7,,2.2,50.4,9.8,11.26,0.6,577.08
2018-12-19,5.2,13.7,,4.7,55.4,9.8,10.22,3.8,514.476
2018-12-20,8.3,12.2,,1.8,59.8,9.8,3.45,6.9,95.76
2018-12-21,8.0,17.2,,1.6,71.0,9.8,6.78,1.8,343.04400000000004
2018-12-22,9.4,17.6,0.0,1.6,62.1,9.8,10.55,3.8,557.748
2018-12-23,3.9,13.3,3.6,2.3,52.6,9.8,8.21,4.5,421.30800000000005
2018-12-24,0.9,8.2,,4.0,25.6,9.8,12.89,1.6,692.172
2018-12-25,0.2,9.9,,3.2,27.8,9.8,11.23,6.3,581.112
2018-12-26,3.8,11.0,0.0,2.8,39.3,9.8,8.81,8.5,422.13599999999997
2018-12-27,-4.7,4.9,,3.2,17.0,9.8,12.65,2.8,703.008
2018-12-28,-7.1,1.2,,4.1,27.4,9.8,12.82,0.0,723.528
2018-12-29,-5.5,2.1,,4.6,26.3,9.8,12.87,0.0,730.368
2018-12-30,-5.2,5.6,,3.5,30.4,9.8,12.54,2.6,696.168
2018-12-31,-0.1,10.6,0.0,2.4,36.5,9.8,8.93,6.1,667.62
2019-01-01,-1.9,5.5,,4.2,41.9,9.8,12.34,0.4,667.62
2019-01-02,-2.5,6.4,,3.2,34.6,9.9,12.64,0.0,690.3
2019-01-03,-1.7,8.4,,3.5,22.0,9.9,12.83,0.0,694.6560000000001
2019-01-04,1.4,8.2,,3.1,22.3,9.9,7.69,5.4,332.92800000000005
2019-01-05,2.2,10.7,,2.9,31.8,9.9,10.25,4.6,422.784
2019-01-06,1.3,10.7,,2.1,30.5,9.9,11.08,4.3,580.536
2019-01-07,0.7,9.5,,3.5,22.8,9.9,11.38,2.9,578.196
2019-01-08,-0.7,8.2,,3.0,35.5,9.9,11.9,3.6,614.4119999999999
2019-01-09,-2.6,7.6,,3.0,36.8,9.9,10.22,5.3,505.548
2019-01-10,2.5,9.0,,3.3,35.1,10.0,10.71,4.8,551.196
2019-01-11,0.4,12.2,,2.6,54.9,10.0,9.68,5.0,471.78
2019-01-12,4.7,8.3,0.7,3.2,78.8,10.0,3.89,8.9,115.77600000000001
2019-01-13,3.2,12.5,,2.5,56.1,10.0,10.03,2.6,506.19599999999997
2019-01-14,2.4,13.5,,1.5,43.8,10.0,12.46,3.0,639.972
2019-01-15,1.4,10.4,,3.3,42.3,10.1,10.79,6.0,503.352
2019-01-16,-4.4,5.6,,3.5,28.9,10.1,13.77,1.5,731.448
2019-01-17,-2.0,7.6,,3.3,43.5,10.1,13.41,0.9,718.632
2019-01-18,1.1,10.8,,3.1,30.4,10.1,13.7,2.1,708.336
2019-01-19,4.2,12.2,0.5,2.5,49.1,10.1,9.62,8.0,477.792
2019-01-20,0.5,10.6,0.2,3.1,46.1,10.2,12.88,2.0,651.168
2019-01-21,-2.3,7.9,,3.6,34.6,10.2,14.18,0.0,746.28
2019-01-22,0.9,10.6,,2.7,43.8,10.2,14.05,0.0,713.52
2019-01-23,2.1,10.7,,3.3,44.3,10.2,12.83,0.0,623.484
2019-01-24,1.5,11.6,,2.6,30.0,10.3,13.54,0.0,689.4
2019-01-25,-0.1,7.9,,3.1,25.1,10.3,8.96,4.8,384.588
2019-01-26,-2.6,6.3,,4.2,25.0,10.3,15.2,0.0,794.4119999999999
2019-01-27,-0.7,9.0,,3.7,29.1,10.3,15.49,0.3,776.16
2019-01-28,2.0,10.9,,4.5,37.4,10.4,12.74,2.8,606.456
2019-01-29,-0.6,11.4,,1.7,46.0,10.4,14.39,0.8,713.0880000000001
2019-01-30,5.4,13.7,,3.3,35.9,10.4,14.03,7.6,621.504
2019-01-31,-1.5,8.9,11.3,3.7,73.4,10.5,1.96,7.0,47.916000000000004
2019-02-01,-4.2,5.5,,4.2,51.5,10.5,15.77,1.9,803.4119999999999
2019-02-02,-1.3,8.3,,3.2,55.1,10.5,15.56,2.5,759.204
2019-02-03,7.4,14.9,21.4,4.8,84.9,10.5,2.57,9.9,70.632
2019-02-04,3.4,10.5,,3.3,28.5,10.6,15.67,4.1,758.7719999999999
2019-02-05,2.5,13.0,,2.1,40.4,10.6,15.66,2.8,746.676
2019-02-06,6.6,15.5,,3.0,45.6,10.6,15.29,5.4,716.328
2019-02-07,1.5,13.4,0.0,3.8,45.0,10.7,8.3,6.6,318.024
2019-02-08,-1.4,9.0,,3.2,40.0,10.7,13.85,5.4,657.3960000000001
2019-02-09,0.2,5.6,,3.4,28.5,10.7,14.37,8.0,665.784
2019-02-10,-1.3,9.7,0.0,2.4,48.0,10.8,10.18,7.0,411.876
2019-02-11,0.0,6.8,,3.2,29.9,10.8,16.42,3.5,787.9680000000001
2019-02-12,-0.5,9.4,,3.6,33.1,10.8,16.04,3.3,758.52
2019-02-13,1.2,9.0,,3.1,31.8,10.9,16.06,2.3,731.916
2019-02-14,2.0,11.3,,2.7,54.5,10.9,13.55,5.9,582.156
2019-02-15,4.0,8.8,1.3,3.0,62.9,10.9,7.25,8.4,226.00799999999998
2019-02-16,0.4,7.5,,3.3,42.8,11.0,16.83,5.9,763.056
2019-02-17,-1.7,9.5,,2.9,30.9,11.0,18.76,1.8,855.216
2019-02-18,2.2,10.5,0.0,2.3,28.3,11.0,8.27,9.3,308.052
2019-02-19,5.4,10.4,28.8,2.6,89.9,11.1,4.73,7.6,139.284
2019-02-20,2.0,10.3,,3.1,54.3,11.1,17.6,2.6,797.4
2019-02-21,1.5,12.7,,2.2,56.5,11.1,16.79,5.6,640.188
2019-02-22,5.3,14.1,,1.7,60.1,11.2,11.99,7.9,480.67199999999997
2019-02-23,6.5,15.2,,3.3,55.1,11.2,13.89,6.0,621.432
2019-02-24,4.6,13.8,,2.7,54.3,11.2,18.85,1.6,796.752
2019-02-25,6.4,16.2,,2.5,50.6,11.3,18.21,2.8,765.1439999999999
2019-02-26,6.5,16.0,,1.6,57.5,11.3,17.62,4.3,699.9119999999999
2019-02-27,8.8,13.0,0.0,2.2,62.5,11.3,6.8,9.8,204.372
2019-02-28,7.5,16.5,0.0,2.1,63.3,11.4,12.32,6.0,410.94
2019-03-01,7.0,16.1,,2.0,47.9,11.4,17.73,3.1,714.3480000000001
2019-03-02,7.1,15.5,,2.4,54.5,11.5,12.56,5.1,458.60400000000004
2019-03-03,9.5,15.4,,2.8,52.8,11.5,8.03,9.6,292.464
2019-03-04,8.8,16.9,0.0,2.5,52.6,11.5,17.51,4.8,592.776
2019-03-05,7.9,16.0,,2.9,54.8,11.6,14.15,6.1,520.308
2019-03-06,8.8,13.8,1.1,1.7,67.3,11.6,6.8,7.4,190.296
2019-03-07,7.3,14.0,,2.4,58.4,11.6,12.57,4.3,430.236
